"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
37,27900,"Tuesday",7680828008,1,"GROCERY DRY GOODS",3901
37,27900,"Tuesday",5210037145,1,"GROCERY DRY GOODS",3002
37,27900,"Tuesday",20237200000,1,"MEAT - FRESH & FROZEN",6016
37,27900,"Tuesday",7874236999,1,"GROCERY DRY GOODS",2651
37,27900,"Tuesday",20265700000,1,"MEAT - FRESH & FROZEN",6040
37,27900,"Tuesday",2560000521,1,"COMM BREAD",3705
37,27900,"Tuesday",20180700000,-1,"MEAT - FRESH & FROZEN",6005
37,27900,"Tuesday",7294560136,1,"COMM BREAD",3702
37,27900,"Tuesday",7874201238,1,"GROCERY DRY GOODS",2601
37,27900,"Tuesday",20180700000,1,"MEAT - FRESH & FROZEN",6005
37,27900,"Tuesday",4065,1,"PRODUCE",8101
37,27900,"Tuesday",22093300000,1,"MEAT - FRESH & FROZEN",1301
42,27901,"Tuesday",5113183569,1,"OFFICE SUPPLIES",3522
42,27901,"Tuesday",7431919618,1,"OFFICE SUPPLIES",4827
42,27901,"Tuesday",20108800000,1,"SERVICE DELI",8014
42,27901,"Tuesday",4650105164,1,"FABRICS AND CRAFTS",4350
999,27903,"Tuesday",60538812238,-1,"FINANCIAL SERVICES",279
5,27904,"Tuesday",,1,"PHARMACY RX",
5,27904,"Tuesday",,1,"PHARMACY RX",
5,27904,"Tuesday",,1,"PHARMACY RX",
3,27907,"Tuesday",68113189617,1,"FINANCIAL SERVICES",0
8,27908,"Tuesday",20554800000,1,"SERVICE DELI",8015
8,27908,"Tuesday",4900000977,1,"DSD GROCERY",9211
8,27908,"Tuesday",3400000239,1,"IMPULSE MERCHANDISE",100
22,27912,"Tuesday",3139821753,1,"MEDIA AND GAMING",9635
22,27912,"Tuesday",2519218757,1,"MEDIA AND GAMING",9620
43,27914,"Tuesday",3500049862,1,"HOUSEHOLD CHEMICALS/SUPP",145
43,27914,"Tuesday",3120020311,1,"DSD GROCERY",4639
43,27914,"Tuesday",3700008886,1,"HOUSEHOLD CHEMICALS/SUPP",600
43,27914,"Tuesday",7314909632,1,"HOME MANAGEMENT",6610
43,27914,"Tuesday",7314909631,1,"HOME MANAGEMENT",6610
37,27916,"Tuesday",4889,1,"PRODUCE",7907
37,27916,"Tuesday",4072,1,"PRODUCE",4170
37,27916,"Tuesday",7874213187,1,"GROCERY DRY GOODS",2253
37,27916,"Tuesday",1740010675,1,"GROCERY DRY GOODS",3809
25,27917,"Tuesday",84583808012,1,"OFFICE SUPPLIES",600
25,27917,"Tuesday",4138309072,2,"DAIRY",1505
25,27917,"Tuesday",489396614508,1,"LADIESWEAR",1720
25,27917,"Tuesday",489396614508,2,"LADIESWEAR",1720
25,27917,"Tuesday",7994612991,1,"OFFICE SUPPLIES",6546
999,27920,"Tuesday",,1,"NULL",
38,27921,"Tuesday",3450015136,1,"DAIRY",1201
38,27921,"Tuesday",695252810000,1,"COOK AND DINE",2400
38,27921,"Tuesday",7730010001,2,"GROCERY DRY GOODS",3819
38,27921,"Tuesday",60538871457,1,"DAIRY",9100
38,27921,"Tuesday",,1,"NULL",
38,27921,"Tuesday",1760002177,1,"GROCERY DRY GOODS",2219
38,27921,"Tuesday",7874235200,1,"DAIRY",1515
38,27921,"Tuesday",3000004360,1,"GROCERY DRY GOODS",3552
38,27921,"Tuesday",4840000010,1,"GROCERY DRY GOODS",2219
38,27921,"Tuesday",4190007496,1,"DAIRY",1518
38,27921,"Tuesday",2560000791,1,"IMPULSE MERCHANDISE",611
38,27921,"Tuesday",4074,1,"PRODUCE",4160
8,27922,"Tuesday",4000045869,1,"IMPULSE MERCHANDISE",125
5,27924,"Tuesday",7874207185,1,"PHARMACY OTC",1358
9,27925,"Tuesday",1600048287,1,"GROCERY DRY GOODS",3554
9,27925,"Tuesday",3700000445,1,"HOUSEHOLD CHEMICALS/SUPP",130
9,27925,"Tuesday",80469179077,1,"SWIMWEAR/OUTERWEAR",295
3,27926,"Tuesday",68113176761,1,"FINANCIAL SERVICES",283
3,27929,"Tuesday",68113189617,1,"FINANCIAL SERVICES",0
32,27932,"Tuesday",4400002529,1,"DSD GROCERY",2758
32,27932,"Tuesday",84529606412,1,"INFANT CONSUMABLE HARDLINES",1003
32,27932,"Tuesday",7830004082,1,"INFANT CONSUMABLE HARDLINES",1003
32,27932,"Tuesday",8087817627,1,"PERSONAL CARE",5027
32,27932,"Tuesday",38137003314,1,"INFANT CONSUMABLE HARDLINES",2113
32,27932,"Tuesday",1132111626,1,"INFANT APPAREL",71
32,27932,"Tuesday",3400043095,1,"IMPULSE MERCHANDISE",115
32,27932,"Tuesday",4011,1,"PRODUCE",5501
32,27932,"Tuesday",7146301176,1,"INFANT CONSUMABLE HARDLINES",1009
32,27932,"Tuesday",3400000239,1,"IMPULSE MERCHANDISE",100
32,27932,"Tuesday",7432309090,1,"COMM BREAD",3701
32,27932,"Tuesday",71521127759,1,"INFANT APPAREL",66
8,27936,"Tuesday",5210002736,1,"GROCERY DRY GOODS",4252
6,27938,"Tuesday",64541699002,1,"CELEBRATION",1805
6,27938,"Tuesday",8312000037,1,"LIQUOR,WINE,BEER",2000
6,27938,"Tuesday",2820000361,1,"CANDY, TOBACCO, COOKIES",8012
3,27942,"Tuesday",60538862097,1,"FINANCIAL SERVICES",0
7,27947,"Tuesday",73114972628,2,"SEAFOOD",1078
7,27947,"Tuesday",2740026497,1,"DAIRY",1221
7,27947,"Tuesday",22591300000,1,"MEAT - FRESH & FROZEN",4136
7,27947,"Tuesday",2400016289,2,"GROCERY DRY GOODS",2802
7,27947,"Tuesday",2400016308,3,"GROCERY DRY GOODS",2805
44,27950,"Tuesday",88882504080,1,"LADIESWEAR",853
44,27950,"Tuesday",88882502589,1,"PLUS AND MATERNITY",8603
44,27950,"Tuesday",72689850303,1,"JEWELRY AND SUNGLASSES",6600
44,27950,"Tuesday",3160404081,1,"PHARMACY OTC",801
44,27950,"Tuesday",60538862842,1,"PHARMACY OTC",1006
44,27950,"Tuesday",7373107107,1,"COMM BREAD",3734
44,27950,"Tuesday",3480000200,4,"GROCERY DRY GOODS",2903
44,27950,"Tuesday",68113111154,1,"PHARMACY OTC",713
44,27950,"Tuesday",6798108912,1,"PHARMACY OTC",4006
44,27950,"Tuesday",83146200026,1,"LAWN AND GARDEN",225
999,27951,"Tuesday",38137001418,-2,"BEAUTY",4020
999,27951,"Tuesday",84105802300,-2,"PERSONAL CARE",1403
999,27951,"Tuesday",3700089117,-1,"HOUSEHOLD CHEMICALS/SUPP",511
40,27955,"Tuesday",7874235192,1,"DSD GROCERY",9207
40,27955,"Tuesday",4222222672,1,"MEAT - FRESH & FROZEN",6002
40,27955,"Tuesday",3320020202,1,"PERSONAL CARE",201
40,27955,"Tuesday",5150001124,1,"GROCERY DRY GOODS",3251
40,27955,"Tuesday",4178800127,1,"PETS AND SUPPLIES",1831
40,27955,"Tuesday",3107,1,"PRODUCE",103
40,27955,"Tuesday",7874202610,2,"PETS AND SUPPLIES",1948
40,27955,"Tuesday",4660003428,1,"PRE PACKED DELI",7652
40,27955,"Tuesday",30869110610,1,"PHARMACY OTC",3533
40,27955,"Tuesday",2100065883,1,"GROCERY DRY GOODS",3951
40,27955,"Tuesday",4116701041,1,"PERSONAL CARE",9109
40,27955,"Tuesday",5200033877,1,"DSD GROCERY",4606
40,27955,"Tuesday",1960005030,1,"FROZEN FOODS",9139
40,27955,"Tuesday",4000045984,1,"IMPULSE MERCHANDISE",100
40,27955,"Tuesday",5206600003,1,"GROCERY DRY GOODS",2255
40,27955,"Tuesday",5206600003,1,"GROCERY DRY GOODS",2255
40,27955,"Tuesday",7910052122,1,"PETS AND SUPPLIES",1020
40,27955,"Tuesday",3223906503,1,"GROCERY DRY GOODS",2998
40,27955,"Tuesday",,1,"NULL",
40,27955,"Tuesday",25503600000,2,"BAKERY",3004
40,27955,"Tuesday",81652601000,1,"PHARMACY OTC",2019
8,27958,"Tuesday",7034600009,1,"CANDY, TOBACCO, COOKIES",35
21,27959,"Tuesday",2622978156,1,"OFFICE SUPPLIES",6002
21,27959,"Tuesday",72432886030,1,"OFFICE SUPPLIES",3624
21,27959,"Tuesday",4310032361,2,"OFFICE SUPPLIES",6233
21,27959,"Tuesday",7251207700,1,"OFFICE SUPPLIES",3617
21,27959,"Tuesday",8429720986,1,"OFFICE SUPPLIES",3920
25,27960,"Tuesday",72097248226,1,"GIRLS WEAR, 4-6X  AND 7-14",561
25,27960,"Tuesday",880632365393,1,"GIRLS WEAR, 4-6X  AND 7-14",411
25,27960,"Tuesday",8100000543,1,"BEAUTY",3100
25,27960,"Tuesday",87458603516,3,"IMPULSE MERCHANDISE",8023
25,27960,"Tuesday",880632365368,1,"GIRLS WEAR, 4-6X  AND 7-14",411
38,27961,"Tuesday",4184000106,2,"PERSONAL CARE",3110
38,27961,"Tuesday",4184000002,1,"PERSONAL CARE",3110
38,27961,"Tuesday",76211162291,2,"GROCERY DRY GOODS",3308
38,27961,"Tuesday",7874230821,1,"HOUSEHOLD CHEMICALS/SUPP",165
999,27964,"Tuesday",4613537235,-1,"AUTOMOTIVE",6138
999,27964,"Tuesday",4613537235,-1,"AUTOMOTIVE",6138
40,27966,"Tuesday",22699600000,1,"MEAT - FRESH & FROZEN",6570
40,27966,"Tuesday",75752800868,1,"GROCERY DRY GOODS",4291
40,27966,"Tuesday",4016,1,"PRODUCE",1201
40,27966,"Tuesday",73385497636,1,"BEAUTY",3100
40,27966,"Tuesday",60538800144,1,"DAIRY",9105
40,27966,"Tuesday",9950000055,1,"BEAUTY",3100
40,27966,"Tuesday",9518802128,2,"DSD GROCERY",4644
40,27966,"Tuesday",65876135932,1,"MEAT - FRESH & FROZEN",5501
40,27966,"Tuesday",4900003076,1,"DSD GROCERY",3000
40,27966,"Tuesday",4011,1,"PRODUCE",5501
40,27966,"Tuesday",3100010900,1,"FROZEN FOODS",9704
40,27966,"Tuesday",4046,1,"PRODUCE",5620
40,27966,"Tuesday",7763304737,1,"COMM BREAD",3701
40,27966,"Tuesday",7874235186,3,"DAIRY",1508
40,27966,"Tuesday",60538818740,2,"GROCERY DRY GOODS",4403
40,27966,"Tuesday",3700086782,1,"HOUSEHOLD PAPER GOODS",3080
40,27966,"Tuesday",7874208656,1,"HOUSEHOLD PAPER GOODS",6660
40,27966,"Tuesday",68113186453,1,"PETS AND SUPPLIES",227
40,27966,"Tuesday",7790050176,1,"FROZEN FOODS",1201
40,27966,"Tuesday",4062,1,"PRODUCE",8104
40,27966,"Tuesday",1200001311,1,"DSD GROCERY",9205
40,27966,"Tuesday",4900002890,1,"DSD GROCERY",9515
40,27966,"Tuesday",3100018020,2,"FROZEN FOODS",9704
40,27966,"Tuesday",4812127707,1,"COMM BREAD",3719
40,27966,"Tuesday",5400016447,1,"HOUSEHOLD PAPER GOODS",1005
40,27966,"Tuesday",7874208973,1,"FROZEN FOODS",1853
40,27966,"Tuesday",3338365020,1,"PRODUCE",7501
25,27967,"Tuesday",6700834700,1,"CELEBRATION",9512
25,27967,"Tuesday",38137003602,1,"BEAUTY",4020
25,27967,"Tuesday",1632110730,1,"FABRICS AND CRAFTS",760
25,27967,"Tuesday",,1,"PHARMACY RX",
25,27967,"Tuesday",,1,"PHARMACY RX",
25,27967,"Tuesday",4935392440,1,"HOME DECOR",2003
25,27967,"Tuesday",71627241774,2,"SLEEPWEAR/FOUNDATIONS",7293
24,27969,"Tuesday",84560400296,1,"COOK AND DINE",2072
24,27969,"Tuesday",7602630673,1,"COOK AND DINE",2067
24,27969,"Tuesday",7314912178,1,"HOME MANAGEMENT",5410
24,27969,"Tuesday",4900000977,1,"DSD GROCERY",9211
24,27969,"Tuesday",4000047652,1,"IMPULSE MERCHANDISE",115
24,27969,"Tuesday",4160429284,1,"COOK AND DINE",2072
24,27970,"Tuesday",7874212296,1,"DAIRY",1507
24,27970,"Tuesday",4046,1,"PRODUCE",5620
24,27970,"Tuesday",8599500108,1,"HARDWARE",9705
24,27970,"Tuesday",7152401767,1,"GROCERY DRY GOODS",2708
24,27970,"Tuesday",4316866651,1,"HARDWARE",4510
24,27970,"Tuesday",4693,1,"PRODUCE",4450
36,27973,"Tuesday",7560901932,1,"BEAUTY",4510
36,27973,"Tuesday",68113173207,1,"PHARMACY OTC",1542
36,27973,"Tuesday",3700074036,1,"PERSONAL CARE",3164
36,27973,"Tuesday",68113104336,1,"BEAUTY",4541
5,27975,"Tuesday",9147540799,3,"DAIRY",1405
5,27975,"Tuesday",31101740532,1,"PHARMACY OTC",3800
8,27978,"Tuesday",2840004768,1,"DSD GROCERY",9253
3,27979,"Tuesday",68113189617,1,"FINANCIAL SERVICES",0
3,27979,"Tuesday",4393571328,1,"SLEEPWEAR/FOUNDATIONS",2019
3,27979,"Tuesday",,1,"NULL",
3,27982,"Tuesday",83032400696,1,"IMPULSE MERCHANDISE",1749
3,27982,"Tuesday",60538819035,1,"FINANCIAL SERVICES",1000
41,27984,"Tuesday",2050100321,3,"DSD GROCERY",3235
41,27984,"Tuesday",5624853777,1,"SHOES",1790
41,27984,"Tuesday",3087837756,1,"ELECTRONICS",4820
5,27985,"Tuesday",,1,"PHARMACY RX",
5,27985,"Tuesday",,1,"PHARMACY RX",
999,27986,"Tuesday",7146401769,1,"PRODUCE",7131
39,27989,"Tuesday",64541697741,1,"CELEBRATION",1805
39,27989,"Tuesday",361422002675,1,"BEAUTY",9014
39,27989,"Tuesday",360734889597,1,"BEAUTY",9014
39,27989,"Tuesday",5200033877,2,"DSD GROCERY",4606
39,27989,"Tuesday",68113186488,1,"PHARMACY OTC",256
39,27989,"Tuesday",85303000210,1,"PHARMACY OTC",4079
39,27989,"Tuesday",4935392813,1,"JEWELRY AND SUNGLASSES",6327
39,27989,"Tuesday",361422120693,2,"BEAUTY",9014
39,27989,"Tuesday",64541697736,1,"CELEBRATION",1805
39,27989,"Tuesday",64541671808,1,"CELEBRATION",801
39,27989,"Tuesday",70592800816,1,"PHARMACY OTC",1100
39,27991,"Tuesday",2430004446,1,"COMM BREAD",3707
39,27991,"Tuesday",2840019078,1,"DSD GROCERY",7902
39,27991,"Tuesday",65876136931,1,"MEAT - FRESH & FROZEN",5501
39,27991,"Tuesday",7680851708,1,"GROCERY DRY GOODS",3853
39,27991,"Tuesday",980089500,1,"GROCERY DRY GOODS",2500
39,27991,"Tuesday",4670462075,1,"FROZEN FOODS",9705
39,27991,"Tuesday",2840033575,1,"DSD GROCERY",8251
39,27995,"Tuesday",5150006200,2,"GROCERY DRY GOODS",2500
39,27995,"Tuesday",74107404238,2,"LAWN AND GARDEN",1201
7,27996,"Tuesday",68113191698,1,"SERVICE DELI",7100
36,27997,"Tuesday",7682804702,1,"PERSONAL CARE",9110
36,27997,"Tuesday",7830006985,1,"PHARMACY OTC",269
36,27997,"Tuesday",4160887110,3,"PHARMACY OTC",2730
36,27997,"Tuesday",7033091614,1,"PERSONAL CARE",9114
36,27997,"Tuesday",4460001665,1,"PERSONAL CARE",9106
8,28000,"Tuesday",31011902003,1,"PHARMACY OTC",1541
8,28000,"Tuesday",30997420902,1,"BEAUTY",2250
39,28001,"Tuesday",2100063382,1,"DAIRY",7955
39,28001,"Tuesday",1800000401,1,"DAIRY",1302
39,28001,"Tuesday",3620021929,1,"GROCERY DRY GOODS",2410
39,28001,"Tuesday",4767700051,1,"FROZEN FOODS",1851
39,28001,"Tuesday",7524310502,1,"DAIRY",1512
39,28001,"Tuesday",7179855364,1,"HOUSEHOLD CHEMICALS/SUPP",9520
25,28002,"Tuesday",88561501357,1,"BRAS & SHAPEWEAR",2207
25,28002,"Tuesday",61126911357,1,"DSD GROCERY",3467
25,28002,"Tuesday",60538862128,1,"FINANCIAL SERVICES",0
25,28002,"Tuesday",76125378599,1,"MENS WEAR",2505
25,28002,"Tuesday",88561515941,1,"BRAS & SHAPEWEAR",1313
25,28002,"Tuesday",88561552959,1,"BRAS & SHAPEWEAR",1313
25,28002,"Tuesday",76125380773,1,"MENS WEAR",2499
39,28003,"Tuesday",2340003731,1,"HOUSEHOLD CHEMICALS/SUPP",1555
39,28003,"Tuesday",2840042158,1,"DSD GROCERY",9256
39,28003,"Tuesday",20501100000,2,"MEAT - FRESH & FROZEN",6253
39,28003,"Tuesday",3700089074,1,"HOUSEHOLD PAPER GOODS",1006
39,28003,"Tuesday",4046,1,"PRODUCE",5620
39,28003,"Tuesday",3120020300,1,"DSD GROCERY",4639
39,28003,"Tuesday",7762300065,1,"GROCERY DRY GOODS",3303
39,28003,"Tuesday",7218063473,1,"FROZEN FOODS",9116
39,28003,"Tuesday",1121701069,1,"HOUSEHOLD PAPER GOODS",6520
39,28003,"Tuesday",7255400154,1,"FROZEN FOODS",1851
39,28003,"Tuesday",7172572837,1,"PRODUCE",177
39,28003,"Tuesday",7800014645,2,"DSD GROCERY",4619
44,28008,"Tuesday",30299392304,2,"BEAUTY",8506
44,28008,"Tuesday",88530632011,1,"SLEEPWEAR/FOUNDATIONS",6995
44,28008,"Tuesday",7502004014,1,"PERSONAL CARE",7015
44,28008,"Tuesday",8398531410,1,"HOME MANAGEMENT",8442
44,28008,"Tuesday",35310020020,1,"PHARMACY OTC",1360
44,28008,"Tuesday",84417801725,1,"BEDDING",3201
44,28008,"Tuesday",5107146590,2,"LADIESWEAR",4638
44,28008,"Tuesday",5107146590,-1,"LADIESWEAR",4638
44,28008,"Tuesday",4110070734,1,"BEAUTY",6080
44,28008,"Tuesday",68113107099,1,"BEAUTY",4503
44,28008,"Tuesday",60538816944,1,"SHOES",8960
44,28008,"Tuesday",7385202867,1,"PERSONAL CARE",3041
44,28008,"Tuesday",2127629581,1,"HOME MANAGEMENT",7113
44,28008,"Tuesday",3700031972,1,"PERSONAL CARE",9106
44,28008,"Tuesday",88530632010,1,"SLEEPWEAR/FOUNDATIONS",6995
44,28008,"Tuesday",1700009270,1,"PERSONAL CARE",3183
44,28008,"Tuesday",7140001529,1,"LADIES SOCKS",3076
44,28008,"Tuesday",81360301152,1,"HOME MANAGEMENT",8484
44,28008,"Tuesday",5107146580,1,"LADIESWEAR",4638
44,28008,"Tuesday",7140000045,1,"LADIES SOCKS",3067
44,28008,"Tuesday",3916611659,1,"HARDWARE",5862
44,28008,"Tuesday",82506302453,1,"BATH AND SHOWER",1500
44,28008,"Tuesday",7874201019,1,"HOUSEHOLD PAPER GOODS",6010
44,28008,"Tuesday",3600039879,1,"IMPULSE MERCHANDISE",344
44,28008,"Tuesday",65108018651,1,"PERSONAL CARE",605
44,28008,"Tuesday",2420008993,1,"HOUSEHOLD CHEMICALS/SUPP",2080
44,28008,"Tuesday",3429904589,1,"BATH AND SHOWER",4902
44,28008,"Tuesday",68113173214,1,"PHARMACY OTC",3504
44,28008,"Tuesday",4650002246,1,"HOUSEHOLD CHEMICALS/SUPP",1560
44,28008,"Tuesday",65108018751,1,"PERSONAL CARE",605
44,28008,"Tuesday",7874214576,2,"PERSONAL CARE",27
44,28008,"Tuesday",7874201018,1,"HOUSEHOLD PAPER GOODS",6010
44,28008,"Tuesday",7535301624,1,"PAINT AND ACCESSORIES",1003
44,28008,"Tuesday",4110000446,1,"BEAUTY",6124
44,35595,"Wednesday",2840018383,1,"DSD GROCERY",4451
44,35595,"Wednesday",3700035038,2,"HOUSEHOLD PAPER GOODS",2012
44,35595,"Wednesday",5114193220,2,"OFFICE SUPPLIES",4107
44,35595,"Wednesday",7053061270,1,"OFFICE SUPPLIES",3660
44,35595,"Wednesday",1980070495,1,"HOUSEHOLD CHEMICALS/SUPP",4510
44,35595,"Wednesday",7600137190,1,"HOME DECOR",5547
7,35596,"Wednesday",7874235187,1,"DAIRY",1508
7,35596,"Wednesday",20382100000,1,"SERVICE DELI",7999
5,35599,"Wednesday",,1,"PHARMACY RX",
44,35600,"Wednesday",88530616982,1,"BOYS WEAR",4351
44,35600,"Wednesday",7533832231,1,"BOYS WEAR",603
44,35600,"Wednesday",1631824842,1,"FABRICS AND CRAFTS",1281
44,35600,"Wednesday",4400003453,1,"DSD GROCERY",4002
44,35600,"Wednesday",88496807127,1,"LADIESWEAR",267
44,35600,"Wednesday",88309607546,1,"FABRICS AND CRAFTS",340
44,35600,"Wednesday",1775428690,1,"FABRICS AND CRAFTS",1201
44,35600,"Wednesday",88694416934,1,"SLEEPWEAR/FOUNDATIONS",1242
44,35600,"Wednesday",1958571793,1,"BRAS & SHAPEWEAR",1122
44,35600,"Wednesday",7978495664,1,"OFFICE SUPPLIES",6544
44,35600,"Wednesday",88561539357,1,"SLEEPWEAR/FOUNDATIONS",1289
44,35600,"Wednesday",20589000000,1,"SERVICE DELI",8027
44,35600,"Wednesday",20966500000,1,"SERVICE DELI",7010
44,35600,"Wednesday",20249600000,2,"MEAT - FRESH & FROZEN",6025
44,35600,"Wednesday",7763304737,1,"COMM BREAD",3701
44,35600,"Wednesday",20703200000,1,"SERVICE DELI",6803
44,35600,"Wednesday",25855100000,1,"MEAT - FRESH & FROZEN",6078
44,35600,"Wednesday",1200080996,1,"DSD GROCERY",9516
44,35600,"Wednesday",880552312641,1,"LADIESWEAR",3120
44,35600,"Wednesday",1631823958,1,"FABRICS AND CRAFTS",1281
8,35601,"Wednesday",7084701247,1,"DSD GROCERY",3467
3,35602,"Wednesday",68113189617,1,"FINANCIAL SERVICES",0
21,35603,"Wednesday",7978413832,1,"OFFICE SUPPLIES",6544
21,35603,"Wednesday",76594044057,1,"FABRICS AND CRAFTS",2655
21,35603,"Wednesday",71496314637,1,"OFFICE SUPPLIES",3660
21,35603,"Wednesday",5150070350,1,"GROCERY DRY GOODS",4063
21,35603,"Wednesday",7874200017,1,"GROCERY DRY GOODS",2401
21,35603,"Wednesday",7874211462,1,"HOUSEHOLD PAPER GOODS",6030
21,35603,"Wednesday",1600041001,1,"GROCERY DRY GOODS",4063
8,35604,"Wednesday",7618316850,1,"DSD GROCERY",3054
3,35605,"Wednesday",68113163351,1,"FINANCIAL SERVICES",275
3,35605,"Wednesday",60538896309,1,"FINANCIAL SERVICES",276
8,35606,"Wednesday",7874209964,1,"BAKERY",4013
8,35606,"Wednesday",7800002376,1,"DSD GROCERY",3467
21,35608,"Wednesday",2906903033,3,"HARDWARE",2580
21,35608,"Wednesday",7164138262,1,"OFFICE SUPPLIES",3619
21,35608,"Wednesday",7278206733,1,"OFFICE SUPPLIES",4615
5,35610,"Wednesday",9742155933,1,"PHARMACY OTC",533
5,35610,"Wednesday",72225216067,-1,"PHARMACY OTC",549
5,35610,"Wednesday",72225216067,2,"PHARMACY OTC",549
5,35610,"Wednesday",66072650327,1,"PHARMACY OTC",528
37,35611,"Wednesday",4011,1,"PRODUCE",5501
37,35611,"Wednesday",7874207200,1,"DSD GROCERY",4640
37,35611,"Wednesday",9741907031,1,"PRODUCE",4122
37,35611,"Wednesday",5100021231,1,"GROCERY DRY GOODS",3125
37,35611,"Wednesday",22616700000,1,"MEAT - FRESH & FROZEN",3742
37,35611,"Wednesday",5450019322,1,"PRE PACKED DELI",7508
37,35611,"Wednesday",7225003712,1,"COMM BREAD",3710
37,35611,"Wednesday",20237000000,2,"MEAT - FRESH & FROZEN",6012
37,35611,"Wednesday",3760022318,2,"GROCERY DRY GOODS",2951
37,35611,"Wednesday",7874235188,1,"DAIRY",1508
37,35611,"Wednesday",4129441904,1,"HOUSEHOLD CHEMICALS/SUPP",55
37,35611,"Wednesday",4827,1,"PRODUCE",4160
37,35611,"Wednesday",7874211068,2,"GROCERY DRY GOODS",2805
37,35611,"Wednesday",1980003659,2,"HOUSEHOLD CHEMICALS/SUPP",1555
37,35611,"Wednesday",2500005544,1,"DAIRY",1404
37,35611,"Wednesday",7874235187,1,"DAIRY",1508
37,35611,"Wednesday",7874234728,1,"HOUSEHOLD CHEMICALS/SUPP",140
37,35611,"Wednesday",3940001974,1,"GROCERY DRY GOODS",2828
37,35611,"Wednesday",3338360002,1,"PRODUCE",4005
37,35611,"Wednesday",4087,1,"PRODUCE",7803
37,35611,"Wednesday",4144390384,1,"GROCERY DRY GOODS",2809
37,35611,"Wednesday",60538871457,1,"DAIRY",9100
9,35614,"Wednesday",5200033877,1,"DSD GROCERY",4606
9,35614,"Wednesday",88381339907,1,"SPORTING GOODS",8002
15,35615,"Wednesday",6898104527,1,"CELEBRATION",404
15,35615,"Wednesday",64541674276,1,"CELEBRATION",9508
15,35615,"Wednesday",6700871712,1,"CELEBRATION",9511
15,35615,"Wednesday",64541697783,1,"CELEBRATION",1805
15,35615,"Wednesday",64541695344,1,"CELEBRATION",2080
15,35615,"Wednesday",64541652557,1,"CELEBRATION",988
15,35615,"Wednesday",64541689656,1,"CELEBRATION",805
8,35616,"Wednesday",1200056749,1,"DSD GROCERY",3054
8,35616,"Wednesday",20554600000,1,"SERVICE DELI",8015
32,35617,"Wednesday",77898806650,1,"TOYS",2286
32,35617,"Wednesday",5200033875,1,"DSD GROCERY",4606
3,35618,"Wednesday",60538862097,1,"FINANCIAL SERVICES",0
3,35618,"Wednesday",8939615297,1,"DSD GROCERY",3458
3,35618,"Wednesday",2400050785,1,"PRODUCE",6102
5,35619,"Wednesday",68113131166,1,"PHARMACY RX",5615
5,35619,"Wednesday",30169183402,1,"PHARMACY RX",4822
37,35620,"Wednesday",5200033905,1,"DSD GROCERY",4606
37,35620,"Wednesday",1254661531,1,"IMPULSE MERCHANDISE",135
37,35620,"Wednesday",7874235200,1,"DAIRY",1515
37,35620,"Wednesday",5200033876,1,"DSD GROCERY",4606
37,35620,"Wednesday",5200032555,1,"DSD GROCERY",4606
37,35620,"Wednesday",4011,1,"PRODUCE",5501
37,35620,"Wednesday",7874223050,1,"GROCERY DRY GOODS",3855
37,35620,"Wednesday",60538871457,1,"DAIRY",9100
37,35620,"Wednesday",7874235193,1,"DSD GROCERY",9206
37,35620,"Wednesday",7874204194,1,"MEAT - FRESH & FROZEN",5550
37,35624,"Wednesday",22846000000,1,"MEAT - FRESH & FROZEN",9386
37,35624,"Wednesday",7874201755,1,"DSD GROCERY",1108
37,35624,"Wednesday",3700008987,1,"PERSONAL CARE",811
37,35624,"Wednesday",1500014000,1,"DSD GROCERY",9223
37,35624,"Wednesday",4048,1,"PRODUCE",901
37,35624,"Wednesday",4046,1,"PRODUCE",5620
37,35624,"Wednesday",1500014000,2,"DSD GROCERY",9223
37,35624,"Wednesday",2200000484,1,"IMPULSE MERCHANDISE",135
37,35624,"Wednesday",60538862097,1,"FINANCIAL SERVICES",0
37,35624,"Wednesday",1590000097,1,"PRE PACKED DELI",7501
37,35624,"Wednesday",7874202878,1,"DSD GROCERY",1108
37,35624,"Wednesday",22591200000,1,"MEAT - FRESH & FROZEN",1301
37,35624,"Wednesday",7874203454,1,"HOUSEHOLD CHEMICALS/SUPP",8599
37,35624,"Wednesday",22591400000,1,"MEAT - FRESH & FROZEN",4150
37,35624,"Wednesday",3700084530,1,"PERSONAL CARE",5050
37,35624,"Wednesday",22567900000,1,"MEAT - FRESH & FROZEN",5060
37,35624,"Wednesday",22616800000,1,"MEAT - FRESH & FROZEN",6405
5,35625,"Wednesday",75165896181,1,"OPTICAL - FRAMES",4032
39,35626,"Wednesday",4900002892,1,"DSD GROCERY",9515
39,35626,"Wednesday",1200001311,1,"DSD GROCERY",9205
39,35626,"Wednesday",4900001463,1,"DSD GROCERY",9538
39,35626,"Wednesday",75752800880,1,"IMPULSE MERCHANDISE",808
39,35626,"Wednesday",7874204017,1,"HOUSEHOLD PAPER GOODS",110
39,35626,"Wednesday",2840043393,1,"IMPULSE MERCHANDISE",808
39,35626,"Wednesday",1254600523,1,"IMPULSE MERCHANDISE",135
39,35626,"Wednesday",75752800879,1,"IMPULSE MERCHANDISE",808
39,35626,"Wednesday",4972002395,1,"ELECTRONICS",5219
